id	WT_Rep1	WT_Rep2	WT_Rep3	KO.CDR1_Rep1	KO.CDR1_Rep2	KO.CDR1_Rep3	KO.CDR2_Rep1	KO.CDR2_Rep2	KO.CDR2_Rep3	KO.CDR2L_Rep1	KO.CDR2L_Rep2	KO.CDR2L_Rep3
QDPR	136454288	111934720	96089336	159621856	175213584	145814352	141390160	162195872	141792096	197009152	181657536	202203808
CSNK2A2	344545.1875	505121.5	533733.75	275706.2813	298554.0938	209069.8594	290583.2188	202905.125	352891.9688	404684.6875	255698.2188	299415.2813
AGFG1	822005.3125	747825.9375	805585.4375	44854.46094	446097.9688	520386.9375	75855.71875	65534.96484	114698.4531	397522.3125	617472.3125	244874.4375
CSTA	691066.1875	595437.8125	177768.8125	343971.1563	336468.75	502783.6563	139919.5	145917.375	126426.1094	649318.25	39688.06641	981788.1875
KLK10	1712676.375	1393331.375	1694249.125	2968292.75	2923080.25	3158351.25	1727705.25	1448532.625	1326660.125	1136229.75	1784779.25	1089277.75
CNKSR1	299453.6875	361272.9063	297531.4688	232771.7188	211591.2031	216063.9219	127093.5234	167525.4219	186368.1875	316299.7813	228975.4063	263434.6563
OLFML2B	75727.30469	83898.375	105065.0391	446094.8438	365259.6563	352731.7813	85561.10156	59977.87891	133004.2656	362660.9688	278392.2813	288055.375
DPCD	4805830.5	5278164.5	3424433	5682107.5	8324224	6278630	4360929.5	2566512.75	3179016	4861187	5884466	5148530
LRP11	521430.7813	719587.375	720868.4375	1012273.25	817396.375	751418.0625	639211.5625	542982.9375	565828.375	848265.75	836823.625	162498.0313
CWF19L1	546838.9375	738945.1875	578532.1875	322082.7188	750916.9375	279000.3438	190513.6875	313739	214318.7813	528263.8125	266595.8125	471133.8438
RPL21	13334400	15188390	12522068	4708392.5	4314174	4541455	4616050	4906598	5583055	5113469	5568704.5	5083338
PAIP1	4470222.5	5298552	5433526	5421246.5	4104616.75	3350331.25	3251046.5	4200016	4044459.75	2830516.75	3070250	3354889.5
VPS41	408356.9063	350356.875	350626.0313	136130.5625	136777.1875	126588.9609	64753.79297	127337.5547	145347.7656	189777.375	243649.9375	248101.25
B3GLCT	854856.75	1217614.875	558291.0625	458598.3438	738303.5625	682364.5625	551273.125	371919.7813	679123.625	784482.75	641679.9375	890739.8125
ADAM15	180386.1719	174331.2969	178307.8594	258168.8438	480700.5625	478525.6875	96127.73438	111859.4453	123106.2891	380984.0938	481379.6563	178651.6406
WAPL	244000.375	224350.8594	309079.4688		30099.84375	54463.40234	11767.1582	18850.96289		148006.6563	153397.7969	123121.2109
TIMP3	5591523	2042310.75	6917854	769469.875	705667	836718.625	1158718.875	1170419.875	1121222	694333.8125	970616.3125	737482.625
RBM28	946352.625	905620.8125	912395.375	437151.6875	344105.2813	480209.5938	342532.9688	426640.2813	473770.5	505983.625	406866.75	418561.9688
PHAX	2142099	2652466	2475517	2550533	2510827.25	3542107	866083.25	613147.75	804595.125	1305821.5	1358334.125	1506898.5
KIFBP	485152.5	528712.375	671571.5	643430.75	503984.5313	526667.6875	400363.0625	325230.4375	409543.7188	448644.125	358287.125	534393.5625
HEATR5B		240215.0938	218236.4375	18144.65625	30395.11523	21663.97656	46035.65234	59499.24609	70032.32031	135048.0938	135188.5938	158366.3438
LPL	592691.125	606533	568651.875	469392.7188	474385.9688	663800.5625	50778.08203	47329.53906	57988.34766	162651.9844	198579.2344	167161
ARSK	597485.25	649437.8125	746464.0625	879814.5625	918530.4375	881319.5	401710.2813	236219.9688	196788.0313	1485243.875	1668766.125	1186325.5
PURB	1413416.125	1520331.25	566409.5625	253308.5938	991706.9375	869331.875	203957.2344	137830.6406	678581.25	1255932.5	445757.8125	392631.4063
MORF4L1	111426.3281	153487.2344	156319.0469	85599.03906	77732.03906	81699.46094	83083.57813	127641.9609	152896.5469	144419.9063	123640.1719	109922.3984
ABCF2		481016.5938	320525.9375	449784.1875	389072.1563	207090.7344	125751.7813	89578.36719	244138.125		184437.1719	113121.5938
NSF	772191.1875	973744.125	943571.625	139233.8906	207957.1094	543681.75	295418.1875	272214.6563	324807.1875	329273.875	448147.2188	418013.6563
ETFB	274686.9063	199544.9375	196762.8281	350990.3438	254885.6875	227951.6406	263612.5625	154933.875	208399.5938	172844.3281	134190.3281	179059.0781
SMOC2	929110	795276.9375	472868.1875	3133921.75	3971799.75	2582596	432580.5938	208804.6563	301865.5313	737645.4375	684789.25	1172006.875
WDR62	1017776.188	1212769.25	976841.4375	90214.35938	85171.25781	132091.7969	155376.2813	175456.9531	143217.5313	168799.4844	216067.9531	199711.9375
INTS2	581366.0625	737270.375	806948.3125			51974.77734	126337.1328	322537.6563	453465.4375	306058.125	146374.7031	382538.3125
SCARB2	2015740.375	2314839.75	2152341.75	1343613.375	1422627.5	1878530.125	1461063.625	1602609.625	1285810.625	1156487.375	1193061.625	846343.4375
CC2D1A	929227.125	788085.5	708072.5	319444.375	596627.25	279743.2188	548140.6875	535118.5625	669100.1875	333119.1563	321444.7813	212148.8438
SMCHD1	1276967.5	1380473.5	1163941.75	93033.375	88819.11719	262086.5781	165215.5781	525068.5	874083.6875	513808.625	614506.5	464932.0625
PLXND1			604272.8125	716226.1875	1015432.063	850728.1875	303031.4375	573935.4375	480409	335117.375	640657.8125	747510.6875
HSD17B10	2106245.75	1708326	2011840	715392	805144.5625	766058.875	879989.875	1170709.875	1016029.875	869889.9375	844893.5	739838.25
RPF2	634375.5	708731.375	684674.4375	90495.32031	110653.7422	236062.6875	252004.9844	268961.25	349900.4375	268819.2188	384428.9688	384517.8125
CRTAP	386135.5625	440923.9063	508357.5	529411.5625	640582.1875	499381.5938	446504.8438	351711.5625	387265.0625	337572.9063	354363.4688	341103.4688
ARL6IP1	5766808	7141998.5	6812811	4766066	5749792.5	6596977	607938.875	9293927	9980967	798774.8125	11692870	626533.125
PLK1	177227.6406	621517.0625	551676.5625	829416.5625	474617.0313	576374.5	919455.0625	832620.5625	885062.5	549134.5	59390.20313	54776.76172
NHP2	967426.3125	980401.375	1250374.625	1677648.625	1207841	1549679.25	987883.0625	690172.9375	995082.75	836436.375	949735.75	961877.375
SYNE2	495952.625	697945.3125	730505.6875	58324.10938	64625.23438	127993.875	342157.7813	410407.5625	454743.0313	295304.4063	390233.3125	396773.5938
LRRN4	2411831.75	1507437.25	1634415.25	1331085	1581253.5	1525532.75				1264815.625	915226.375	1382494.5
TBC1D22A	528264.25	786945.0625	859086	1169731.875	367034.3125	344520.0938	463170.2188	1424798.5	1257569.5	671223.3125	400534.3438	497642.125
NCOA7	1167340.625	1639254.5	1208899.5	251311.8438	258150	258874.9688	87599.09375	262196.0313	253757.9375	403455.0938	393327.1875	398913.875
ATG16L1	2088917.875	2340810.75	2697448	356997.875	659376.25	455025.375	884529.5625	1565118.25	1702118	959771.375	980121.4375	1210783.25
RPS14	6979833	8614847	8435382	4963695	5694400.5	5127973	3162267.25	3117868.25	4908197.5	3444419.5	5135087.5	4373658
TTC1	1349725.375	1560302.75	1543907	571898.5625	1524178.25	1276940.75	768753.6875	608056.125	681563.875	918698.75	918335.125	1009328.188
CDHR1	60083.37109	70890.49219	52821.40234	153795.9688	137859.5781	143676	141204.3906	187941.875	163448.875	161698.4844	158213.75	158186.0781
IGFBP4	903353.75	695699.1875	618750.75	1426979	1288836.875	1219800.875	787639.375	613437.8125	693605.5	856553.75	617816	942815.125
SLBP				104505.75	797083	848543.25	241968.9375					
NIBAN1	329281.7188	450792.8438	365629.9375	235367.8594	240284.9063	257297.5469	350600.2188	260076.7969	300179.4375	168007.1094	98086.70313	191274.5781
INTS14	283068.9688	469543.0625	359324.6563	284553.8438	292992.1563	266720.3438	151791.1875	173906.3125	235441.125	224088.0469	249496.4531	215826.1563
RPS26	9520563	8894537	6553009	5610761.5	5212798.5	4553133.5	4287142	4108286.5	4917661	3423297.5	3570583.5	4183021.75
FGD4	577035.3125	615419.0625	188624.7813		127758.7031				320290.5313	110609.5938	105700.7266	106357.875
GRB2	479105.9063	411836.3438	408393.5	521470.5313	534972.5625	436241.375	349545	322046.1875	461201.5625	345184.8438	336598.9688	297726.0625
RANBP9	202269.3281	529922.1875	488563.125	159134.4063	339146.9063	207483.5156	65355.41797	72761.35938	96901.125	237146.0938	180639.6094	153236.8281
NEPRO	797950.3125	819607.5625	1151163.625					151413.6563		129032.0938		156402.625
WBP11	605142.3125	548084.4375	1041112.563	650032	710042.375	873694.625	250917.3438		357401.0625		654526.25	501721.0313
PTPRZ1	1042527	736146.5625	413342.8125	981856.375	1084871	908005.375	174340.0938			487505.7188	539788.875	411682.6875
UTP4	1115692.625	1775525.5	1275973.875	857067.25	859934.75	1008490.938	468548.5	395218.7813	18768.90234	477552.625	661724.375	422115.3438
PSMD14	2522390	3072041.25	3160636.5	3293875	2885311	2497367.5	1536479.625	1571150.375	1457139.625	1372540.625	1298340.25	1573272.75
NBEAL2	489408.4688	499118.1563	570674.8125	282432.4688	124184.3516	243390.1563	70205.21875	91548.32031	131998.2344	224369.0156	290722.6875	294257.75
ARRB2	219155.0938	227748.9531	154544.7656	82750.67969	115844.375	101061.0469	109582.8594	84702.78125	103054.7734	129508.1172	159765.6406	143196.1875
EPB41	680276.875	791245.5	848350.625	432860.5625	510341.7188	754108.5625	376126.0625	374475.4063	397992.25	481448.4063	808220	444799.0625
KDR	452521.6875	254987.6094	551314.3125	79632.85156	85516.04688	172479.5313	814609.25	788033.8125	422247.5313	79883.4375	58854.82422	367058.2813
NBEA	9918354	6776473.5	8672967	8760325	5365539.5	8972343	33020318	31368086	25519108	13508540	12165055	13983030
SF3B4	6661592.5	7589056.5	7269992	2520931.25	2455543	2280509	1730070.5	1532250	2357669.25	1963524.75	2170990.25	1595231
WDR13	1110394.125	1115514.5	1129632.625	428585.2813	454510.875	605770.1875	364423.625	728988.9375	693103	572900	428203.625	400405.5938
MICA	5171121.5	4561624	4496544.5	7122400	5728446	7035800	9563801	10288803	9758587	6900241	7520416	7322563
GALT	112327.0156	1037644.875	1112280	388530.25	441288.6563	429614.2813	150651.9219	323744.5	140900.7813	116804.0391	280665.9688	814300.0625
RPS5	6369447.5	5828468.5	4935937.5	5994774.5	5926357	4791831	4040841.5	2327340.25	2907419.25	3122447.25	3333658.75	4194501.5
CNTN6	138243.8438	149767.375	132961.4844	101477.0781	73561.17188	87677.0625				115713.6875	117613.7656	87746.22656
PML	725917.25	1102504	1360786	716850.4375	667541.875	862481.25	229304.8281	285619.2813	232271.3594	676228.75	808163.125	756920.5
RFNG		334839.9063	392651.875	341280.75	374061.4063	306689.5625	343217.9063	380007.3125	262388.8125	248033.2344	294450.5625	201254.1406
KIF4A	189260.1563	194880.625	360057.9688	64756.89844	78820.89844	66288.6875				158644.9844	102148.0313	150307.5938
ARFGAP2	765359.9375	893442.4375	443547.4688	516724.75	530837.625	582508.9375	363209.125	319409.5	361685.2188	404553.8125	478273.6563	459750.9375
NOP14	1458410.5	1387964.125	1631211.75		2022983.125		386468.0313	857813.5625	449215.0938	312146.625	448174.625	
STOM	819117.8125	1113163.625	863663.6875	268032.375	266305	712055.8125		74573.17188	29120.86523	1180827.75	1263768	997673.75
SH3PXD2B		650207.875		462104.3125	668738.5625	693158.375		334035.2188			641036.375	
PSEN1	674128.3125	842232	573925.375	102864.9922	748457.0625	715323.25	1110791.625	1043776.188	964758.0625	859538.125	1285351.125	949285.4375
ATXN2	1188027.375	1354055.25	1254439.875	286606.9063	261949.0625	327011.75	78392.53125			145116.875	191989.7969	171762.875
TBC1D8B	1952840	2866209.25	2792492.25	1588352.25	1419643.75	1994547.75	542469.5	447078.8438	646975.3125	1381695.375	1724234	1490002.875
YY1	1516453.5	2338102.25	2787945.75	1566581	1711343.5	1524939.25	565975.5625	297001.0313	737842.875	980750.75	1606107.75	1346581.5
NIN	1775421.25	814365.8125	2478921.75	581857.3125	724103.375	550407.375	606884.375	1538777		1292860.75	2671040.75	2753336.25
HIRIP3	2465194	2465871.75	3119592.75	1782822.25	1443024.375	2677472.25	1026106.625	653930.3125	645003.8125	842867.1875	1721993.5	1507247.25
MTMR2	482223.0625	692574.5	610792.5	67697.0625	61610.875	74579.96875	51015.30859	78971.21875	87309.00781	73149.64063	59873.0625	72684.32031
CRLF1	5410544	6114649	8249680	4229832	2663098.5	2039543.375	2425617.5	3611756	3933242.75	669767.5		1779593.875
CWC27	776687.3125	1000114.813	463824.625	436990.8125	828874.25	563102.6875	494221.4375	224529.6406	514296.625	522862.3438	345703.25	476416.5625
RWDD1	1611017.5	2210758.75	2492395	2236918.75	1986752.5	2032673.625	1088611.625	1377680.125	1681653	1856044	1395911.375	890976.9375
QPRT	23997802	20829468	20619470	18185696	17649526	20481952	14239597	13917406	15737098	12215814	15369607	13809264
RBM12	335975.0313	488097.125	351159.6875	113932.5469	113774	115854.6719	112100.5	101934.5938	114731.1094	62907.94531	58732.45313	66750.21875
RSRC1	1252895.625	1076989.625	1044167.625	549436.75	492215.75	856138.5	366585.4063	260601.4063	428122.9063	579459.6875	595697.625	656262.75
NIT1			654379.4375	686421.1875	562374.9375	813926.0625	411906.625	221312.8438	261904.375	178153.4844	20793.25195	332305.7188
LPAR2	299966.9063	207564.2031		138547.9531	177301.5	379319.2188	518015.1875	702739.8125	473165.875	336740.1875	425349.3125	169534.1094
CKMT1A	2934827.75	5445102.5	1806692.5	4625544	5039955	3650914.5	4936231.5	4310445.5	4663293.5	3422521.25	3135089.25	2494531.75
EXOC2	963103.5	1162357.875	924754.5	1316638.625	1207657.125	803960.8125	632841.1875	555895.4375	604266.1875	474072.0625	524796.375	564805.1875
S100A11	10441148	20130186	20555826	30711742	35117960	30449142	75653464	74990496	51496792	66413700	77876976	67887864
MPHOSPH8	1824513.75	1931366.625	2141248.25	1004300.875	887732.0625	1514780.5	82818.63281	78302.77344	54226.20313	1078382.375	856521.5	1282862.25
BDP1	137034.7031	121858.4531	157313.7969	96206.51563	135983.5781	194632.8594						
USP48	616108.9375	902779	798725.4375	193165.5781	312865.6563	496511.125	85259.00781		111404.5391	411785.9688	351606.1875	647106
OCLN	497749.0313	514962.2813	115321.4922	404117.5	153046.0469	554357.25	64205.59375	42005.72656	46419.60156	82611.95313	92303.60938	82270.15625
ANAPC4	1035336.313	1252817	1193597.875	105986.2266	127026.3672	180234.1875	177940.9375	399614.5313	414593.375	600158.6875	666651.625	1066169.375
MYCBP	1587203.875	1477807.125	1611656.25	1553058.875	1159145.375	817951.8125	1151233.875	1100228.75	1533422	923364.75	746680	574421.5625
SYNPO	190074.1719	219139.9531	194657.625	101820.2188	84902.49219	77181.67969	13033.25488		14670.2666	92610.42969	81952.66406	109027.8359
PCDHB11	412665.3125	89383.47656	375389.8125	33667.97656	34253.55078	47657.03125	320470.7813	422204.75	195839.125	298478.7188	333576.9688	255489.6406
BTF3	5236169.5	8083787	6704232.5	974346.875	1262950.5	1970444.75	1856664	1972937.125	3354634.25	2617130	3344188	2520802
C5orf22	1137106.25	779422.625	1308896.125	1046517.125	1329884.75	988883.8125	471448.2188	737055.4375	1121709.125	1668503.25	1253033.875	524402.375
GRPEL1	682504.5625	1508641.5	1164684.75	1823865.125	1508563.375	1376144.625	1227341	1114593.5	1006129.938	902007.8125	736621.625	878891.9375
PCK2	623248.25	897234.1875	457128.6563	69757.95313	266782.2188		221048.3594	125906.5234	148029.4063			
ISG15	3248516.5	2856732.25	2542684.25	910044.8125	1007714.063	960271.4375	1346710.5	1602955.375	1607349.375	1139833.125	1286845.875	1503164.75
MGAT4B	1050664.875	2226561.75	1480785.625	961957.25	714992.875	927460.5	157848.375	203567.9531		1245881.75	1303527.5	1679850.875
SCRN2	662224.3125	1017975.125	1393191.5	1378890.375	576304.625	275781.875		183651.9219	736398.9375			377271.0313
SLC5A3	927016.1875	892648.0625	1195991.125	930167.0625	385251.0938	955499.75	1372580.75	1940220.75	1189079.625	391165.9688	930924	354861.4375
UBE2Q1	1437212.375	2282038.75	1137925.125	1521392	1573056.75	1533547.625	767629.0625	632878.8125	1072178.25	1543273.625	1810009	1640962.5
DIS3L2	268872.9063	276648.8438	261358.1875	123633.1094	253199.7656	180930.625	132389.1094	157934.1094	157628.5313	125930.8438	135991.8906	71572.52344
U2AF1	7667348.5	6847264.5	7417149.5	1149876.375	1109498.5	2548619.75	2851375.25	2420012.5	2661249	3166990	3881131	3288955.75
POLR1A	218144.7813	332113.9375	249891.7969	18896.7207	175989.5938	158869.5469	91783.1875	98884.63281	113128.4609	191555.0313	152795.9219	185601.2188
RB1	331684.7813	421858.0313	371619.375	404899.625	289549.4063	351842.3438	55726.11719	31857.12109	103517.6406	250223.1875	500214.4375	429790.25
SLC7A6	287363.4063	283256.9063	198665.4375	93826.46094	117818.125	135043	153241.9844	142996.125	137834.2969	154625.9688	173218.2031	136196.4219
YTHDF2	405793.5313		116991.375	276083.2188			456573.0938	252016.0156	148542.2656	283133		223539.4375
FUT11	658956.25	855059.3125	858983.8125	1687843.125	1444414.375	1060328.375		135426.0469	84645.60938		239059.6094	292904.875
RPS12	1034943.375	1084525.125	1218226.75	2043102.125	1624865.375	1785158.125	1005299	1047907	1221302.625	696991.625	824953.125	763240.4375
CA11	1109998	1380150.625	841025.6875	1597836.5	1608177.125	1280682.625	1426724.5	990580.6875	973975.4375	1588850.375	1333348.875	1261916.25
MAPRE3	276980.3438	340754.7813	346788.2813	241920.4375	238556.5156	327662.4063	143269.4688	151220.7813		135508.0625	152568.5625	
TXN	7699298.5	8629313	8431213	6621746	6239034.5	5225258.5	5495981.5	5723960	5650347	5735099.5	4615972.5	6576417
NKTR	806492	831202.25	865901.25	1226469.375	404705.2813	1801462.25	356210.9375	168199.7656	529044.3125	745186.5625	352082.5	713401
POLR2B	780177.0625	900565.5	844685.375	558233.625	275194.2813	287820.0313	138007.2813	155426.4844	168443.9219	214721.5313	168935.625	250517.2969
NDRG3	1064559.875	703266.375	574180.1875	439017.25	325756.9375	365089.875		272082.875		371386.875	245809.4219	345650.8125
PSPH	3506064.25	3244394.5	2975506.75	3571475.5	3876154.25	2517921.75	2222254.5	2197499.75	2715436.5	2819751	2521322.25	2234973
LSM7	1590023.75	1853799.25	1652673.375	2789536.5	2462584.75	2253087	1355863	831361.5625	967170.6875	857110.3125	968745.375	1112247.5
B4GALNT3	460532.7813	744634.8125	477771.125	896679.5625	935408.3125	1388004.5	106308.4297	199106.375	662191.8125	614971.3125	648310.75	749841.5
LSM14B	782122.6875	987064.1875	860972	597298.3125	481700.5625	576369.25	255511.5938	206626.0313	217935.1875	289382.875	392955.7188	458286.1563
BICD2	439859.3125	608865.125	464750.875	678547.625	746259.3125	472126.5625	217140.9844	106127.1094		68054.8125		132280.6563
DRAP1	1240917.75	1598370.375	1405066.25	2275691	1398534.75	1747668	668169.8125	475030.6875	495204.5625	642686.5625	533421.625	722317.0625
NCAPD3	185191.375	192724.7188	242080.625	151755.6719	115194.5781	144735.6719	50871.81641	94068.5625	97562.89844	168732	208772.4844	183668.0625
COTL1	1716193	2091351	1821131.625	1215330.25	998282.125	1037929.938	764182.9375	945381.625	1378670.625	1221119.625	1096179.75	1275170.625
IL10RB	371725.0313	392377.9688	414686.7188	612749.0625	617403	600151.625	482289.25	434069.625	283442.6563	751503.5625	589159.9375	306502.0313
TBC1D17	2460325	3422661.75	2569977	895702.25	981220.5625	964679.5625	842895.375	624074.25	757380.4375	1004616.188	1380697.625	1686264
ELAC2	590591.8125	529559.5	886058.4375	201351.1875	172748.2344	165612.2188	192620.6875	210478.8906	282224.2188	344035.3125	373347	378595.2188
CAP2	308868.4063	400175.375	359896.0938	276280.0938	232889.0313	264828.75		121555.7344	166723.4063	437849.8438	358765.5938	349937.5625
NPC2	2298118.5	1810176	1562614.75	2657418.5	3682642	1997905.75	433949.8438	1641099.5	2274724.5	4701042.5	2497106.75	2338690.5
FBXO3	429450.0938	398775.1563	436364.6875	390772.9688	424971.75	483488.5	476676.8125	497268.0313	545232.9375	448151.875	453689.0313	411782.5938
CLDN1	1824687.5	2250303.75	1634008.875	1445298.125	1191830.625	1122569.75	3609013.25	3507005.25	4095900.5	2245122	2819166.75	2764910
IFI30	5438406.5	4635284	3893264	9123693	8776339	5321952	5429975	4928862.5	4273854	3193258	1840877.125	2718175.25
EPDR1	1342333.125	1866219.75	1956164.75	368868.2813	478479.0938	395621.25	78749.17188		84786.78125	875426.375	707271.0625	549304
NCAPH	338725.25	441363.25	462631.6875	53637.25391	65406.875	91546.20313	92692.17969	90876	120881.5391	187853.8281	145854.6094	271145.9375
CLDN16	3627713.75	3172260	2836503.5	983328.5	1403373.875	2255893.75	3891039.75	2730984.25	3201857	4962171.5	6388142	3230331
SYMPK	1067336.75	1838570.125	1624187.75	1242801.75	772097.1875	763724.875	653011.5625	495476.5313	762419.125	940478.125	887125	941205.125
ITGA5	468317.875	617788.75	352738.5938	587330.75	744681.8125	433364.3438	1304464.625	1158625.375	1243784.125	837615.4375	1309490.25	1189137.25
GOLGA7	2057590.625	1582895.75	1761650.625	2425862	1664055.75	1814668.875	1982867.25	1269902.375	1140759.75	1156823.5	989880.0625	1216998.75
CCDC91	189745.0781	341493.4375	232589.2813	340954.4375	450818.3125	334522.375	101377.25	143249.2188	143586.875	215098.4688	263412.4688	
DCK	3161127.75	3843323.5	4682490	1689038.875	638223	1423813	2251263.5	3100140.75	1630844.875	1178925.625	2315481.75	1664838.25
ASL	125831			494022.125	529830.4375	480372.625	108063.0625	95534.67969	146350.125		95501.32031	
RER1	2507420	2671105.75	2237426.5	485925.9688	467075.2813	351784.9063	1437335.375	1873748.375	2142401.5	1272343.875	1598072.625	1331474.125
ARRB1	365608.3125	850792	677868.125	292885.4063	162016.7969	226733.1094	260197.75	470902.875	423601.1875	143027.5469	260909.6719	162446.9688
GLB1L				399215.7188	242160.9844	236820.0156			207454.6563			
EIF3F	375066.375	377395.1563	255673.6406	260508.7188	382339	275094.5313	153602.1719	63071.42969	193104.3906	134300.7656	212665.0781	352514.7188
DCXR	1698785.875	1563229.875	1955822.125	561575.75	577383.3125	599208.6875	268894	399146.625	379853.8125	390675.4688	258387.7969	485805.0625
CLNS1A	1897958.875	2903720.75	2211683	2987805.75	3120207	2597271.75	1743279.625	1558920.875	1819896	2129582.75	2299095.75	1465984.25
MTMR1	197200.1094	302121.8125	364201.875	99139.92188	122686.0078	142598.0938	181239.4844	249549.3125	313466.75	409934.5313	230228.8438	277072.3438
CAV1	1136763.75	1320615.75	1314946.5		111279.5625		1345098.75	1486232	1550961.375		283241.9063	132088.4219
ADGRA3	271185.9375	244222.3906	260192.9844	408645.8125	439791.875	523187.9688	325564.0625	355850.8438	310580.5625	423252.9688	421806.8125	470484.0625
PAWR	967648	961102.1875	1066186.25	1408973.375	1209941.75	1374755	280782.3438	124426.6875	225328.2656	307212.8125	360121.875	389604.25
ABI3BP	492544.5	309337.8438	319366.5	295272.6563	563078.6875	199261.5	30682.94727	242888.4063	138744.7031	316539.3125	303063.6875	374605.2813
AP3M1	1380855.875	1908223.875	1870316.5	259728.9688	227413.6094	162281.1406	258483.2031	977959.5625	585567.6875	819325.25	387909.875	311803.2813
ZZEF1	609803.625	551944.3125	1024789.875	312938.9688	224502.9688	514161.3438	414485.4375	503365.4063	618018.5625	634332.5	567031.6875	820745.3125
ELFN2	901863.25	779889.25	882537.9375	728146.1875		786335.3125	1610584.875	1457253.75	1460112.75	640150.3125	521717.6875	539399.25
COIL	3051051.75	2779731.5	2218735.5	1427709.375	1149684.5	1653236.375	918510	1056022.375	1267527.125	767863.8125	824374.375	1491337
MGAT4A	845374.1875	1386256	1135601.75	1553358.375	175149.1875	1071556.625	638852.25	335311.6563	861111.5	349020.5625	338895.8125	
HMBS	477083.1563	656620.6875	853693.4375	654497.375	997041.125	499594.8438	337281.5938	359472.5625	354650.7813	661357	690502.125	717161.25
NUTF2	3189337	2885232.25	4607821	888005	947272.0625	1270204.5	952419.125	2099629.75	2768829	2479570	1960964.875	1713504.875
PTMS	21238876	29690764	29340254	38686680	29868710	30169970	23900454	13710359	24803506	48242740	30102718	24855092
DLG3	1353243.875	1577326.75	1271637.125	737754.75	910569.6875	933943.625	495780.5938	534140.125	324043.2813	340594.7188	632397.875	650551.625
TNR	408375.625	273640.1563	228361.4375	118224.1484	43834.57422	106257.7813	33884.90625	23467.45313	60831.95703	153858.9844	119400.5781	99804.30469
CCNE1	578300.0625	806348.75	713155	499841.25	370292.4688	480316.2188	629878.1875	866049.75	709718.25	378924.5313	459570.4375	466015.875
RTN1	402038.25	411726	382248.5625	557572.5	536416.125	482763	495239.9063	327480.6875	361448.1563		326314.5	292536.9063
CTH	428965.5938	426193.7188	574472.1875	384383.0313	248722.9531	318032.5938	201310.5938	187204.7031	237699.2656	92583.375	130957.3672	110961.6094
PDS5A	357457.7813	394099.6875	418906.875	341661	504759.375	363607.0313	322205.2813	274624.1875	284169.875	235835.3594	326333.5625	179111.3906
CASTOR2	510670.9688	551244.9375	621816.3125		296681.4063	292867.125	390920.6563	559791.1875	497788.2188	495389.3125	184958.5781	588237.5
URB1	386256.2813	395139.6563	399377.9375				122775.4297	159062.9844	147787.2031	149617.9531	17805.61914	137323.2344
GPX4	582793.8125	1114225.125	1248726.125	256942.75	229659.7344	445952.7813	256654.2656	299369.1875	301419.3125	282485.4063	305781.75	548171.5625
PARVA	63882.70313	413611.4688	84333.86719	332745.1875	327658.0313	252141	866547	1285617.75	868031.8125	305478.9375	62064.39453	534460.1875
LONP1		349696.2813	277013.7813	160620.7813	200166.7031	145430.2188		129987.4844	149291.9531	76316.80469	80212.16406	
KDM2A	5247967	4752215.5	4764215.5	525125.4375	538613.0625	689020	1754670	1544554.125	1872867.75	2108241.5	1953103.625	2089090.25
ADD3	589198.625	990750.6875	833081.1875	540644.3125	625725.375	879605.625	365363.1875	417641.4063	558549.625	361041.5625	720483.9375	492018.5625
Immunoglobulin lambda-1 light chain OS=Homo sapiens OX=9606	2491322	1973005.75	4180648.5	505297.375	1542403.5		2125504	5108069	1868329.375	4808445.5	5327331.5	8247144.5
CENPF	6331469.5	5988432	12447975	6021062	6307097.5	3314282.5	3491234.25	7592599.5	2451191.25	9789336	13065456	11828472
SCUBE3	1884057.125	1587522	1759924.375	807268.6875	763934.25	816450.8125	650682.875	591247.375	437512.1563	1519110	2190313	1486632.75
LFNG	370385.9688	28496.71094	385278.0625	854596.8125	735060.5	685079.0625	646928.5625	617163.125	777539.625	51661.08203	473963.9063	437805.9688
ZMPSTE24	547466.1875	559972.5	442259.8125	370308.5625	230902.9219	277298.875	300326.7813	312073.1875	317387.5	277616.9375	303510.9688	288227.5313
FAM169A	453694.375	548583.5625	462507.7188	514960.3438	507729.5625	658660.375	38237.42969		25634.42578	349938.6563	74562.10156	288348.9375
ZC3H4	735151.125	772965.125	720006.125	309318.2188	323062.3125	572694.6875	234537	196137.7813	289593.2188	476322.6875	523510.75	352772.0313
ANKZF1	1086408.5	932904.375	1134889.125			321419.875	134760.8906				241382.0781	216355.5938
ATP6V1D	1607530.125	1657847.625	1678112.375	1379605.375	1518468.75	1384020.625	1056465.125	1041121.938	1137755.875	950054.0625	1111634.125	1068343.75
ZCCHC8	580460.0625	407601.0313	691200.0625	129516.7422	169440.0156	89790.83594	67566.09375	35399.68359	52244.1875	251006.6875	211716.375	351218.375
RBM3	855670.5	1259201.5	798394.25	1445489.125	1348400.25	1251988.125	463263.0625	587945.5625	826207	817502.9375	323898.4375	748189.875
UBR7	1747545.125	2090251.375	1850598.25	2173019.25	2015535.875	1878858.375	509931.125	424008.3438	454763.75	1375312.25	1555128.5	1488366.5
ZYG11B	184382.7656	511455.0313	346782.375	174325.375	107421.625	97546.16406	182670.4531	461874.5	385387.1875	184510.0938	188007.9375	473355
