	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	X.log10.pvalue.	X.log10.padj.
MRPL12	1927.66268410214	0.525854022433107	0.100823104959561	5.21561027746587	1.83213020546777e-07	1.69967945390123e-06	6.73704366521688	6.73704366521688
MAGOHB	2404.16938048756	0.438840253495719	0.0841453639761463	5.2152635957475	1.83556022189892e-07	1.70202389291769e-06	6.73623136239434	6.73623136239434
LZTS1	11864.4068897723	-0.340339829062213	0.065260546690386	-5.21509313547248	1.83724900571933e-07	1.70275226188865e-06	6.73583197897933	6.73583197897933
ELP6	4897.60231629678	0.393962011131405	0.075550248839417	5.21456933872946	1.84244776822262e-07	1.70673134539384e-06	6.73460481516184	6.73460481516184
TMEM87A	2360.23794070819	0.453367273382169	0.086976402551026	5.21253190618219	1.8628051632969e-07	1.72474165684233e-06	6.72983256696636	6.72983256696636
GPRC5C	266.520559350363	-1.05449793891	0.202341077394326	-5.21148721994286	1.87332749930107e-07	1.73363263079649e-06	6.72738629165521	6.72738629165521
KIT	2660.27726178571	-0.544135479557729	0.104428526607238	-5.21060190386727	1.8822895752352e-07	1.74107167726981e-06	6.72531356302747	6.72531356302747
PHLDB2	818.588793629781	0.753107896655739	0.144582159351595	5.20885771822187	1.9000674203882e-07	1.75653297705237e-06	6.72123098863502	6.72123098863502
GPC1	612.06003135042	0.743285520313659	0.142698595963356	5.20877949285869	1.9008685338639e-07	1.75653297705237e-06	6.72104791837485	6.72104791837485
ZNF524	478.562528918218	0.88859679942996	0.170606557516152	5.20845630066613	1.9041818386148e-07	1.75873257421497e-06	6.72029158130017	6.72029158130017
CACYBP	9094.84230142219	0.334876377791381	0.06430980864034	5.20723642118445	1.91673818375693e-07	1.76946285514211e-06	6.71743720538749	6.71743720538749
TMEM183A	5724.59986000235	0.356103924983565	0.068389808404597	5.20697357239019	1.91945417452557e-07	1.77110282153605e-06	6.71682225186554	6.71682225186554
EID1	7536.17385457124	0.342747167363886	0.0658273098303155	5.20676248577366	1.92163800467799e-07	1.77225039267049e-06	6.71632842071411	6.71632842071411
PPFIA3	3036.5211253785	-0.475670941382953	0.0913690697264487	-5.20603901087175	1.92914106566033e-07	1.77830015788571e-06	6.71463601403684	6.71463601403684
LINC01694	605.936066158459	-0.858395218316927	0.164915763497815	-5.20505256811487	1.93941697124749e-07	1.78689879398761e-06	6.71232880833044	6.71232880833044
DEPTOR	191.383874469232	-1.40324109630968	0.269640337482894	-5.20412156952852	1.94916382403487e-07	1.79500181958385e-06	6.71015165760668	6.71015165760668
MAP7	116.794944900056	1.59317994787868	0.306226527463957	5.20261899278533	1.96499461870613e-07	1.80869695103659e-06	6.70663863463687	6.70663863463687
GSE1	18124.3685359085	-0.321191519783252	0.0617393956309194	-5.20237550920238	1.96757157708233e-07	1.81018505610439e-06	6.70606945974833	6.70606945974833
CCDC12	5410.69297556547	0.414745711417307	0.079794088929886	5.19769969153653	2.01769741222981e-07	1.85539580087533e-06	6.69514396300106	6.69514396300106
MRPL41	2160.13001573068	0.486278963697705	0.0935627465643002	5.19735665694159	2.02142302331412e-07	1.85791542723035e-06	6.69434279214205	6.69434279214205
GEMIN2	1406.16026591841	0.523614079270212	0.100802549887951	5.19445271823227	2.05322945942962e-07	1.88622946099941e-06	6.68756251317421	6.68756251317421
PRPSAP2	3809.51656708946	0.394831852897677	0.076028710896922	5.19319410048897	2.06716467734344e-07	1.89810625097911e-06	6.6846249246244	6.6846249246244
IQGAP2	1665.73847202119	-0.493575059725773	0.095063072441062	-5.1920798166058	2.07957809915282e-07	1.90857481728967e-06	6.68202476493877	6.68202476493877
EXOSC6	3169.26660116447	0.404196699213651	0.0778627279882689	5.19114484756492	2.09004946090467e-07	1.91725169768925e-06	6.67984343621249	6.67984343621249
DST	1618.25942541792	-0.520278876031371	0.100240091604162	-5.19032722042893	2.09924837885806e-07	1.9247534625415e-06	6.67793617352538	6.67793617352538
UPF3B	3065.16082881759	0.433283628046602	0.0834993625331707	5.18906510064046	2.11352503233915e-07	1.93690133128952e-06	6.6749926040723	6.6749926040723
PSMC6	6007.55478989615	0.357582139066276	0.0689425721135122	5.18666664303627	2.14091454590063e-07	1.9607357638932e-06	6.66940066712147	6.66940066712147
RNF5	8175.53002198311	0.368835226352298	0.0711130239236852	5.1866058564478	2.14161314405395e-07	1.9607357638932e-06	6.66925897635018	6.66925897635018
ERAL1	5126.79295191094	0.371315003684384	0.0716273708016271	5.18398203827341	2.17197859983163e-07	1.98757129055467e-06	6.6631444580983	6.6631444580983
MED4	4085.96387191468	0.394440575704888	0.076095561422924	5.18348992147735	2.17772001660523e-07	1.99185832280568e-06	6.66199795702268	6.66199795702268
GTF2IP4	1945.4661683009	-0.470937697010557	0.0908559562040337	-5.18334423725595	2.17942249342763e-07	1.99244875963163e-06	6.66165857114055	6.66165857114055
ENSG00000230526	582.149882017474	0.730137749204996	0.140888128365167	5.18239370255923	2.19056212630107e-07	2.00107595915968e-06	6.65944442533122	6.65944442533122
SUMO2	21547.5298059241	0.311065037605079	0.0600238684109395	5.18235571681991	2.19100843519175e-07	2.00107595915968e-06	6.65935595044013	6.65935595044013
SLFN11	7778.02931913459	-0.375734473014088	0.072503872919404	-5.18226762081741	2.19204384683292e-07	2.00107595915968e-06	6.65915076303113	6.65915076303113
FYCO1	3068.0531636623	0.448769171161828	0.0866299584375322	5.18029997077085	2.21529367037404e-07	2.02132144144342e-06	6.6545686933827	6.6545686933827
CASKIN1	77.7723930385925	-2.05503656969155	0.396907048325996	-5.17762679790878	2.24726204825904e-07	2.04949863917422e-06	6.64834628250864	6.64834628250864
CAMKK1	1086.0492622382	0.564313213996527	0.109015277995572	5.17645989050678	2.26135639633604e-07	2.06135538816879e-06	6.64563098618869	6.64563098618869
C9	25.0778676974703	-8.08039323615124	1.56126789354013	-5.17553282789234	2.27261465425056e-07	2.06994717494264e-06	6.64347419723591	6.64347419723591
NUCKS1	26616.628323824	0.315960764993847	0.0610492865366737	5.17550298976947	2.27297790681198e-07	2.06994717494264e-06	6.64340478556684	6.64340478556684
TM7SF2	2541.37337403793	-0.457099559208009	0.0883272238496114	-5.17506991939745	2.27825647304515e-07	2.07356956911627e-06	6.64239738712325	6.64239738712325
EVI2B	576.718626857716	0.729368688556697	0.140940911458473	5.17499625204	2.27915556055855e-07	2.07356956911627e-06	6.64222603164869	6.64222603164869
CPVL	3778.19040881581	0.392700709406976	0.0758877765213038	5.17475576974817	2.28209296008042e-07	2.07524044334182e-06	6.64166666875756	6.64166666875756
TMEM9	4323.57933214865	0.395362692005425	0.0764208992293503	5.17348913703414	2.29762486690222e-07	2.08835710539893e-06	6.63872087709832	6.63872087709832
ZNF646	4070.41643725831	-0.376294820584368	0.0727406970949896	-5.1730989062832	2.30243056298747e-07	2.09171655628322e-06	6.63781345844538	6.63781345844538
GON7	1028.51950001564	0.608715314415127	0.117715486045825	5.17107251443675	2.32754217081405e-07	2.11320883709928e-06	6.63310244165234	6.63310244165234
PSMD2	27619.2045776001	0.30162909152516	0.0583307967025576	5.17100928799648	2.32832993191619e-07	2.11320883709928e-06	6.63295547872234	6.63295547872234
KLHL18	1718.86727248293	-0.48208960245541	0.0932350361404758	-5.17069143115955	2.33229412962046e-07	2.11502524308402e-06	6.63221668083579	6.63221668083579
HMGCS1	12574.9372454208	-0.401189245673733	0.0775894284148918	-5.170668915467	2.33257518453752e-07	2.11502524308402e-06	6.63216434899474	6.63216434899474
SVBP	681.007356034871	0.69785851015928	0.134984256066944	5.16992522308072	2.34187682901518e-07	2.12243846652717e-06	6.63043595037627	6.63043595037627
EIF4EBP1	6005.47187531601	0.376494077992949	0.0728274853360118	5.16967016306933	2.34507520716028e-07	2.12431584479473e-06	6.62984322479071	6.62984322479071
INPP5J	201.886873330654	1.18696328187354	0.229652942120576	5.16850892879196	2.35969016988551e-07	2.1365283089583e-06	6.62714501666652	6.62714501666652
RPL27	51952.7084072636	0.368902964400709	0.0713874095993004	5.16761942296789	2.37094471726562e-07	2.14568789559166e-06	6.62507857224129	6.62507857224129
ADRM1	5487.31601354981	0.375633854040754	0.0727361474149335	5.16433530494677	2.41294821560834e-07	2.182652918063e-06	6.61745199840488	6.61745199840488
DVL2	9745.1202230943	0.324262038847715	0.0627989916972305	5.16349116576685	2.42386026051389e-07	2.1914719314603e-06	6.61549242156725	6.61549242156725
CDK2	7785.84595752111	0.343110506174298	0.0664621277295703	5.16249656602014	2.4367784665734e-07	2.20209543975911e-06	6.61318395178285	6.61318395178285
MT1G	800.919923057357	0.708428598396489	0.137245634266257	5.1617568907302	2.4464287252092e-07	2.20975696688637e-06	6.61146743255038	6.61146743255038
LTBP1	1610.0307632955	-0.548696669219227	0.106308808337685	-5.16134719031295	2.45178980639299e-07	2.21353877587712e-06	6.61051676491894	6.61051676491894
TRBC2	164074.29341021	-0.350317818458959	0.0678833898276776	-5.16058227717034	2.46182936792435e-07	2.22153879438688e-06	6.60874205178527	6.60874205178527
HCN3	345.09545075249	-0.927414459794783	0.17973296337371	-5.15995754138018	2.4700585406679e-07	2.22789825598711e-06	6.60729275378982	6.60729275378982
LSM5	4089.81565404776	0.390487812256296	0.0757290379955003	5.15638152275879	2.51767657424333e-07	2.26976188909905e-06	6.59900006098076	6.59900006098076
ARID2	4557.96168471463	-0.45101141816089	0.0875197617453874	-5.15325235314251	2.56007085946096e-07	2.30687838296838e-06	6.59174801381042	6.59174801381042
UQCRH	17004.7194637373	0.366078659356488	0.0710402422277491	5.15311671070702	2.56192406321736e-07	2.30744531847638e-06	6.59143374711843	6.59143374711843
SH2B2	692.532740281502	-0.725330766924335	0.140816559269603	-5.15089113586166	2.59251649334534e-07	2.33388387851256e-06	6.58627847198961	6.58627847198961
PGS1	4465.02187698416	0.386088377820187	0.0749662811574014	5.15016047027256	2.60263683524451e-07	2.3418762282193e-06	6.58458642791564	6.58458642791564
TRAT1	1756.69672396436	0.511038610037101	0.0992404214499061	5.14950060238368	2.61180935336268e-07	2.34900849810305e-06	6.58305852716892	6.58305852716892
GTF3C5	10740.252367708	0.32409564178405	0.0629643330556581	5.14728936297256	2.64277496304849e-07	2.37572488452203e-06	6.57793981623537	6.57793981623537
GGH	4311.62697520927	0.459120999263136	0.0892122828822888	5.14638774426302	2.65550250175814e-07	2.38602848716123e-06	6.57585328509431	6.57585328509431
NKAIN1	149.259672899055	-1.38474832355491	0.269101182090714	-5.14582772471103	2.66343770242294e-07	2.39201830054192e-06	6.57455745687065	6.57455745687065
CALCOCO1	2037.8557781848	-0.490800573948665	0.0953980066267007	-5.14476760367964	2.67852185277165e-07	2.40441978317135e-06	6.57210480607685	6.57210480607685
C1orf35	4065.93686623848	0.417881869471122	0.0813010282076588	5.13993338932651	2.74835881282614e-07	2.4659358391521e-06	6.56092656846193	6.56092656846193
PCNX4	6091.53300193049	-0.360269625605596	0.0700952747236436	-5.13971344039935	2.751577752697e-07	2.4673315643949e-06	6.5604182106049	6.5604182106049
UBE2D3	23613.3954122319	0.309363052659428	0.0601914831458334	5.13964827731351	2.75253210966128e-07	2.4673315643949e-06	6.5602676060647	6.5602676060647
HM13	13193.6537204252	-0.333598411245792	0.0649081549504925	-5.13954543154459	2.75403900519173e-07	2.4675089965242e-06	6.56002991316422	6.56002991316422
PCMTD2	3263.61733220671	-0.431054897652173	0.0838745800929049	-5.13927935227466	2.75794129495209e-07	2.4698314181065e-06	6.55941498237689	6.55941498237689
DPM1	4317.86449251066	0.367466220532627	0.0715062307325362	5.13893987654178	2.76292776269697e-07	2.47312209186138e-06	6.55863046965179	6.55863046965179
SCAND1	8130.66298368822	0.453436245377794	0.088306185476316	5.13481861923939	2.82416260514312e-07	2.52673418460147e-06	6.54911030178335	6.54911030178335
ATM	2352.89338279649	-0.436009260774561	0.0849174399797932	-5.13450783347111	2.82883312191898e-07	2.52971220025117e-06	6.5483926716195	6.5483926716195
SRSF10	10564.7453285041	0.345505298248623	0.067306105221925	5.1333426159396	2.8464106174053e-07	2.54422411326256e-06	6.5457024492939	6.5457024492939
ST3GAL4	2120.48036597208	0.468990412766331	0.0913712668261508	5.13279971983604	2.85463626877282e-07	2.55036721813443e-06	6.544449220703	6.544449220703
NAGK	3231.05823328895	0.4684131030647	0.0913458344648499	5.12790874163995	2.92978389985704e-07	2.61626510166769e-06	6.53316441191919	6.53316441191919
GARNL3	93.2354740800248	-1.85513574449807	0.361888697015488	-5.12626053202947	2.95553554046917e-07	2.6380113860504e-06	6.52936381386988	6.52936381386988
PHC2	9017.25857716488	0.340822554515114	0.0665001017919738	5.12514335062641	2.97311452848098e-07	2.65244590517724e-06	6.52678836084912	6.52678836084912
CDK4	10614.2878678763	0.329321816518544	0.06431354390315	5.1205670925936	3.04618213691759e-07	2.71634718368181e-06	6.51624413294567	6.51624413294567
SUZ12	7905.5129004237	0.371446466108545	0.0725514106210948	5.11976904278887	3.05910063411027e-07	2.72657711837413e-06	6.51440623595422	6.51440623595422
L3HYPDH	352.745593712038	-0.924239407654699	0.180598162969955	-5.11765674941255	3.09354937309233e-07	2.75491064271229e-06	6.50954294824251	6.50954294824251
TMEM40	23.9774707824899	8.04539995571902	1.57209159789769	5.11764070648165	3.09381243998829e-07	2.75491064271229e-06	6.50950601860924	6.50950601860924
MCM6	30268.8407915637	0.294777255932645	0.0576075514657489	5.11698984651184	3.10450326783542e-07	2.76312517006447e-06	6.50800787867445	6.50800787867445
ENSG00000268119	1652.6239857689	-0.496741123712815	0.0971186589465943	-5.11478565602902	3.14097421464457e-07	2.79426639548206e-06	6.50293562886209	6.50293562886209
LRP5	7210.58773445788	-0.334293187584175	0.0653676623402519	-5.11404531867931	3.15331651808396e-07	2.80270941489583e-06	6.50123243421306	6.50123243421306
TLCD4	243.563486291875	-1.08434972821827	0.21203395892235	-5.11403802357609	3.15343836878365e-07	2.80270941489583e-06	6.50121565249648	6.50121565249648
LATS1	2874.79448998542	-0.459063855024421	0.0897788911387623	-5.11327160763093	3.16626523481514e-07	2.81162591038234e-06	6.49945270754321	6.49945270754321
PEX14	1993.51978297328	-0.471804833730554	0.0922713340868177	-5.11323303602216	3.16691210532057e-07	2.81162591038234e-06	6.49936398989742	6.49936398989742
SCD	56564.1132722725	-0.326008383775808	0.0637585472756742	-5.11317145238957	3.16794516665009e-07	2.81162591038234e-06	6.49922234413664	6.49922234413664
PALS2	1597.36475060728	-0.518946949471733	0.101494513389365	-5.1130542148706	3.16991271753303e-07	2.81204821826895e-06	6.49895269576825	6.49895269576825
NADK2	3284.43609503122	-0.419645645006136	0.0821008744876305	-5.1113419634691	3.19878355007467e-07	2.83632496248625e-06	6.49501514603297	6.49501514603297
KCNK15-AS1	88.6794846205098	-1.78946110826508	0.350288732811232	-5.10853173581636	3.24671878143295e-07	2.87747511747967e-06	6.48855532669923	6.48855532669923
TRA2B	19029.8272037924	0.296692853092458	0.0580976638158475	5.10679489682902	3.27669073197545e-07	2.90267373066115e-06	6.48456454724589	6.48456454724589
PALM3	287.323619068585	1.10873260434023	0.217160180344572	5.10559810081658	3.29749862628408e-07	2.91973445768347e-06	6.48181537670574	6.48181537670574
TANK	1753.04596334919	0.490211497942542	0.0960204731162	5.10528100969997	3.303033018567e-07	2.92326175741815e-06	6.48108708488873	6.48108708488873
DRAP1	11568.5494213929	0.382803934637142	0.0750386560385312	5.10142311771387	3.37108961113992e-07	2.98209339557009e-06	6.47222970280198	6.47222970280198
HNRNPM	42774.5183256391	0.322603875663006	0.0632450963682013	5.10085198992924	3.38127913544337e-07	2.98970417365117e-06	6.47091897535112	6.47091897535112
CHSY1	3801.18771816111	-0.38645100862179	0.0757683105167147	-5.10043058880846	3.38881643209939e-07	2.9949638331695e-06	6.46995195570835	6.46995195570835
SESN3	747.975967157175	-0.681819507481256	0.133740676741867	-5.09807131301748	3.4313156073758e-07	3.03110264829622e-06	6.4645393343373	6.4645393343373
COL4A5	695.462540576327	-0.676084670819061	0.132628859483964	-5.09756830790514	3.44044287345918e-07	3.03774185515593e-06	6.46338564896347	6.46338564896347
LRRC18	746.207730176389	-0.704849333212331	0.138287025247375	-5.0970026432448	3.45073512333094e-07	3.04540298735541e-06	6.46208837565219	6.46208837565219
KLHL21	5247.51785785882	-0.361543146856963	0.070935027351755	-5.09682113836555	3.4540438922042e-07	3.04689665006745e-06	6.46167214794373	6.46167214794373
KLHDC7B	166.07899096125	-1.50562794505867	0.295448693752358	-5.09607243794642	3.4677248318776e-07	3.05753418174578e-06	6.45995537161636	6.45995537161636
SSR3	10157.9352597817	-0.342885351958589	0.0672926104202964	-5.09543841169179	3.47935122900672e-07	3.06635109948601e-06	6.45850172844695	6.45850172844695
CDK12	5608.5509770776	-0.392830089445145	0.0770958922887171	-5.09534396429361	3.48108636604657e-07	3.06644668627775e-06	6.45828520169929	6.45828520169929
S1PR1	205.764374460617	-1.18757555774291	0.233167064212006	-5.09323888327177	3.51997726669551e-07	3.09925695723854e-06	6.4534601413459	6.4534601413459
ARF6	11819.4024015674	0.313193182383957	0.0615250085004547	5.09050205790127	3.57116696250256e-07	3.14286033660765e-06	6.44718984479504	6.44718984479504
SPATS2	2941.73101740934	0.416521820399066	0.0818757547377374	5.08724251438364	3.63307140263216e-07	3.19584829729439e-06	6.43972606663924	6.43972606663924
FBXL16	86.3163803920018	-1.8117615896549	0.356260498416595	-5.08549670173173	3.66665204269381e-07	3.22388328623232e-06	6.435730301686	6.435730301686
TOB2	3300.55250942973	0.38886302283326	0.0764825851353052	5.08433419379488	3.68917877774582e-07	3.24217758225112e-06	6.4330702983359	6.4330702983359
MMP2	111.482087330058	-1.57946025370141	0.310701817175971	-5.0835243516032	3.70495053266628e-07	3.25452108533514e-06	6.43121758620921	6.43121758620921
NDST1	4163.44622398903	-0.41883368352527	0.0823939080398326	-5.08330886942258	3.7091580176029e-07	3.25669947786829e-06	6.43072466445754	6.43072466445754
TIAM2	382.028063164566	-0.904159571946384	0.177904852117865	-5.08226482404967	3.72960933520318e-07	3.27313154459568e-06	6.4283366567841	6.4283366567841
POU3F3	82.4285970936173	-2.04328965402694	0.402160578968948	-5.08078056597563	3.75887120103181e-07	3.29727691999305e-06	6.42494255527568	6.42494255527568
PSMD8	14035.7465375504	0.325650314090345	0.0641104953881437	5.07951642112205	3.78396818003433e-07	3.3177481005501e-06	6.42205252430344	6.42205252430344
CREB3	3347.42407137808	0.411217504681045	0.0810010644000288	5.07669260554679	3.84061460175945e-07	3.36584964471257e-06	6.4155992712589	6.4155992712589
AGO2	4866.61599968262	-0.413196020750699	0.0813974720983889	-5.07627583632143	3.84904408801795e-07	3.37166961446219e-06	6.41464711434754	6.41464711434754
ENSG00000286313	37.2545181021083	3.06840618746623	0.604501936966116	5.07592449226218	3.85616416599296e-07	3.37633770056355e-06	6.41384448543642	6.41384448543642
RHNO1	3309.35365948571	0.40619286321923	0.080060576906762	5.07356902626719	3.90422758018107e-07	3.41683352432652e-06	6.40846487493564	6.40846487493564
F12	317.545478732111	-0.950391582453967	0.1873767662434	-5.07208872000394	3.93472857101766e-07	3.44192892307443e-06	6.40508522116388	6.40508522116388
DNASE1L1	199.098856896285	-1.17207423454851	0.231132611379757	-5.07100329785466	3.95723914245399e-07	3.46001461384045e-06	6.40260770381284	6.40260770381284
NAB2	2201.84315360949	0.462861719893197	0.0912977253093292	5.06980560933975	3.9822222169458e-07	3.48024436771652e-06	6.39987450902468	6.39987450902468
SNRPD1	7233.76252172548	0.35912663241837	0.0708518307313053	5.06869940708099	4.00543209165273e-07	3.49890641148034e-06	6.39735062692099	6.39735062692099
POLE	13118.6400519149	-0.323042557161255	0.0637448429049313	-5.06774418823242	4.02557907037475e-07	3.51487684370701e-06	6.39517163853099	6.39517163853099
UBE2B	2883.15615654394	0.405170309848219	0.0799538063433059	5.06755498429303	4.02958124699946e-07	3.51674241144383e-06	6.39474008327989	6.39474008327989
INTS13	1914.57931152147	-0.456976980437603	0.0902537633530224	-5.06324571364591	4.12178046934489e-07	3.59554297212497e-06	6.3849151429525	6.3849151429525
TANGO2	775.128663970347	0.646786299752881	0.127757386088608	5.06261375216533	4.13547161242025e-07	3.60581754698123e-06	6.38347495600444	6.38347495600444
YWHAE	37858.4818387958	0.298730082388167	0.0590107382953614	5.06230037138256	4.14227712106099e-07	3.6100816462839e-06	6.38276084988445	6.38276084988445
HSPD1	42025.1809078346	-0.286923305957407	0.0566923069763774	-5.06106244850756	4.16926617561067e-07	3.63192406083349e-06	6.37994037762285	6.37994037762285
TXNL4A	5579.19615018107	0.375338169626469	0.0741658660802263	5.06079399410587	4.17514133350934e-07	3.63536209136188e-06	6.37932881854582	6.37932881854582
RUSC1	1866.55636693817	0.479526659753123	0.0947715343179046	5.05981741463195	4.19658135245419e-07	3.65234326293231e-06	6.37710435349226	6.37710435349226
CAP1	22693.9256411658	0.317868767767942	0.0628291383138422	5.05925715836073	4.20892923840749e-07	3.66139940347114e-06	6.37582837566027	6.37582837566027
MTF2	7540.85781465739	0.385735196437977	0.0762573130922586	5.05833710625632	4.22928300483978e-07	3.67740839133924e-06	6.37373325282237	6.37373325282237
LINC02970	79.8795865986449	-1.95294739616007	0.386362545547139	-5.05470164918406	4.31064095561513e-07	3.74642197576306e-06	6.36545814914539	6.36545814914539
DDX27	4619.39796585787	0.382392296025281	0.075660220692164	5.05407323064926	4.32485655099317e-07	3.75704473929826e-06	6.36402829285703	6.36402829285703
METTL23	1450.63959698937	0.494721150317086	0.0978878840238636	5.05395693502253	4.32749225483744e-07	3.75760278654724e-06	6.36376370073376	6.36376370073376
CTNNAL1	5265.10957172962	0.372100253577551	0.0736451362172061	5.05261138332467	4.35810051357076e-07	3.78243797335739e-06	6.3607027575717	6.3607027575717
CNOT9	10503.5553222712	0.323444565553906	0.0640254786926715	5.05181018804203	4.37642498640325e-07	3.79659399073574e-06	6.35888051110608	6.35888051110608
FAM174B	1473.72881166929	-0.496618379883525	0.0983119356896553	-5.05145561828034	4.38455820526536e-07	3.8019000334617e-06	6.35807416026409	6.35807416026409
PHF23	2678.36384178366	0.447218091177582	0.0885372599941008	5.05118513050189	4.39077253111539e-07	3.80553806823247e-06	6.35745906142448	6.35745906142448
GPANK1	4089.0336252261	0.414796523512628	0.0821215354605762	5.05100788954145	4.39484916345187e-07	3.80732084467974e-06	6.35705602584724	6.35705602584724
PHLDB1	1027.94052587064	-0.596112575430338	0.11807855547523	-5.04844061676711	4.45430879780773e-07	3.85578994596587e-06	6.35121967851545	6.35121967851545
GID8	12090.3912084999	0.319863997009528	0.0633592820225755	5.04841574586588	4.4548886013016e-07	3.85578994596587e-06	6.35116315143516	6.35116315143516
ZNF605	815.56690254719	-0.644246759281419	0.127637877673487	-5.04745747128044	4.47728392815546e-07	3.87339510461948e-06	6.34898536384276	6.34898536384276
STAMBPL1	1881.65464737066	-0.455778901341209	0.0903068119044741	-5.04700466918629	4.487903871086e-07	3.88080164558909e-06	6.3479564540478	6.3479564540478
CRYBG3	182.077657150531	-1.22932113712512	0.243609443175814	-5.04627867088844	4.50498204303834e-07	3.89378342472791e-06	6.34630693578923	6.34630693578923
SPOCK2	2944.45644310395	0.41269744225554	0.0818052921088881	5.04487462383501	4.5381884644737e-07	3.92068701850567e-06	6.34311747244813	6.34311747244813
ARSA	992.983052193503	-0.67789946106833	0.134378877642088	-5.04468762474625	4.54262886465289e-07	3.92234569783919e-06	6.34269274384077	6.34269274384077
PAX6	1881.91728526605	0.460721539495098	0.0913293113475693	5.04461856437025	4.54426980217537e-07	3.92234569783919e-06	6.34253589161977	6.34253589161977
LRCH4	1643.57720438692	-0.503592342046243	0.0999481758213015	-5.03853459963713	4.69109625819981e-07	4.0472245109073e-06	6.32872565552521	6.32872565552521
ELF1	10850.0654269231	-0.364316071573795	0.0723167083619845	-5.03778559375511	4.70948553746112e-07	4.061231100946e-06	6.32702653245602	6.32702653245602
GPATCH3	1441.55837859847	0.49892625350873	0.0990407757679227	5.03758426405948	4.714440344281e-07	4.0636449442177e-06	6.32656985537981	6.32656985537981
NR1D2	961.414845731877	-0.607864350005693	0.120766941118739	-5.03336711499578	4.81938928561715e-07	4.15220783469693e-06	6.31700799219492	6.31700799219492
PSMD3	21892.3453705086	0.299611988329138	0.0595305257517781	5.03291352706034	4.83081067246413e-07	4.16014673305717e-06	6.31597998290581	6.31597998290581
NMB	1291.78517207466	0.598998323336631	0.119021902590718	5.0326730651955	4.83687610834466e-07	4.16331961138799e-06	6.31543503647992	6.31543503647992
NUDT21	5836.40178723279	0.346362596029573	0.068823891866568	5.03259241283654	4.83891213651853e-07	4.16331961138799e-06	6.3152522636057	6.3152522636057
ZNF268	530.474423867541	-0.791621009972033	0.157304418591893	-5.03241432795219	4.84341072771338e-07	4.16528903412979e-06	6.31484870063837	6.31484870063837
ITPR2	1578.7236972054	-0.478147176421509	0.0950200834431988	-5.03206437097413	4.85226272340457e-07	4.17099884171908e-06	6.3140556925054	6.3140556925054
APOL6	5650.95879520011	0.389286599832203	0.0773716487441175	5.03138560636916	4.8694762532552e-07	4.18388773245732e-06	6.31251774772853	6.31251774772853
PLEKHH2	317.219776573185	-0.981985907402801	0.195191968168033	-5.03087251293786	4.88252741868113e-07	4.19319017628966e-06	6.31135530917713	6.31135530917713
SAT2	533.771701450977	0.784952293066843	0.156054086384582	5.03000152865202	4.90475925683788e-07	4.21036506150505e-06	6.30938230449051	6.30938230449051
FBXO32	445.175144422572	-0.813523228491248	0.161765434196649	-5.0290300429837	4.92967156466171e-07	4.2298242451269e-06	6.30718201427379	6.30718201427379
H3P6	2738.25711471473	0.408149484647384	0.0811615951408515	5.02884996209183	4.93430285919929e-07	4.23187184707761e-06	6.30677419776432	6.30677419776432
RPL10	81876.3200810453	-0.333708389933897	0.0663663308710215	-5.02827842904915	4.94902927264447e-07	4.24257166069217e-06	6.30547997740518	6.30547997740518
PTMAP5	1555.25186515078	0.549901856449052	0.109378544825799	5.02751117529357	4.96886538499074e-07	4.25764006238456e-06	6.30374276887081	6.30374276887081
GBP1P1	88.6503665840051	1.82446582021966	0.362974290464066	5.02643263765889	4.99687893388031e-07	4.27969853623706e-06	6.30130117266761	6.30130117266761
HAT1	7289.76457692966	0.341587208973465	0.0679595376887571	5.02633214690005	4.99949678768684e-07	4.27999609194753e-06	6.30107370632976	6.30107370632976
LINC01547	809.901409853767	0.634036604332498	0.126165783957591	5.02542436185091	5.02320523375792e-07	4.29834052934955e-06	6.2990190774511	6.2990190774511
TNF	28.7203711466091	5.83088723965808	1.16042407343738	5.02478996526326	5.03983796831454e-07	4.3106164038429e-06	6.29758342597473	6.29758342597473
PRKRA	2673.35028127608	-0.416839067272628	0.0829605604283272	-5.02454497800496	5.04627529718212e-07	4.31416488105126e-06	6.29702906044037	6.29702906044037
SAMD9L	1594.64800761745	0.578796937577538	0.115216484596225	5.02356012341398	5.07223361237936e-07	4.33439146994394e-06	6.29480075232056	6.29480075232056
SMPD1	484.879841111987	0.778898340596089	0.155072871462707	5.0227891780762	5.09264361911255e-07	4.3498606644264e-06	6.29305671449106	6.29305671449106
ATP6V0B	8612.77590892301	0.354705201101404	0.0706412182536915	5.02122146064304	5.13439192037083e-07	4.38353360918979e-06	6.28951098366652	6.28951098366652
PEF1	5567.20270609214	0.372666731319996	0.0742331113720106	5.02022243756455	5.16116785334984e-07	4.40439905855581e-06	6.28725201641965	6.28725201641965
NUP62	7869.52944498873	0.336409115382874	0.0670194645047021	5.01957331156043	5.17863792032238e-07	4.41730784778267e-06	6.28578445289467	6.28578445289467
CROCC	2495.95335241551	0.429939578635541	0.0856659144676558	5.01879401284941	5.19968668221317e-07	4.43325615768432e-06	6.28402282488164	6.28402282488164
ARHGEF17	1384.53833376712	-0.510093248065268	0.101666960941565	-5.01729611410782	5.24037665594455e-07	4.46592858685401e-06	6.2806374966576	6.2806374966576
